madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
80814,0,89968,0,0,,ders programı,0,1,,0,0,0,,,,,ders programi,,"[{'anlam_id': '105724', 'madde_id': '80814', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Öğretim programı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '69', 'tur': '1', 'tam_adi': 'eğitim bilimi', 'kisa_adi': 'eğt.', 'ekno': '120'}]}]",
80815,0,89969,0,0,,alacaklandırma,0,1,,0,0,0,,,,,alacaklandirma,,"[{'anlam_id': '105725', 'madde_id': '80815', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Alacaklandırmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80816,0,89970,0,0,,alacaklandırmak,0,1,,0,0,0,,,,,alacaklandirmak,,"[{'anlam_id': '105726', 'madde_id': '80816', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Vadeli satış yapan firmaların her türlü mal ve hizmet satışından doğan haklarını alacaklandırıcı adı verilen finansal kuruluşlara devretmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}, {'ozellik_id': '66', 'tur': '1', 'tam_adi': 'ekonomi', 'kisa_adi': 'ekon.', 'ekno': '117'}]}]",
80817,2,89971,0,2,,barbunya,0,1,,0,0,393,Rumca,barbu'nya,barbunya pilakisi,,barbunya,,"[{'anlam_id': '105727', 'madde_id': '80817', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Taneleri yuvarlak, oval veya yassı, kırmızı benekli, bir tür fasulye', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '41', 'tur': '1', 'tam_adi': 'bitki bilimi', 'kisa_adi': 'bit. b.', 'ekno': '90'}]}]",
80818,0,89973,0,0,,hortumlamak,0,1,,0,0,0,,,,,hortumlamak,,"[{'anlam_id': '105728', 'madde_id': '80818', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Yasa dışı yollarla zimmetine para veya mal geçirmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
80819,0,89974,0,0,,hortumlama,0,1,,0,0,0,,,,,hortumlama,,"[{'anlam_id': '105729', 'madde_id': '80819', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hortumlamak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80820,0,89975,0,0,,hortumlatma,0,1,,0,0,0,,,,,hortumlatma,,"[{'anlam_id': '105730', 'madde_id': '80820', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hortumlatmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80821,0,89976,0,0,,hortumlatmak,0,1,,0,0,0,,,,,hortumlatmak,,"[{'anlam_id': '105731', 'madde_id': '80821', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Hortumlamasına yol açmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
80822,0,89977,0,0,,hortumlanma,0,1,,0,0,0,,,,,hortumlanma,,"[{'anlam_id': '105732', 'madde_id': '80822', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hortumlanmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80823,0,89978,0,0,,hortumlanmak,0,1,,0,0,0,,,,,hortumlanmak,,"[{'anlam_id': '105733', 'madde_id': '80823', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Hortumlama işi yapılmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
80824,0,89979,0,0,,hiç kimse,0,1,,0,0,0,,,,,hic kimse,,"[{'anlam_id': '105734', 'madde_id': '80824', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir kişi bile, kimsecik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '29', 'tur': '3', 'tam_adi': 'zamir', 'kisa_adi': 'zm.', 'ekno': '40'}]}]",
80825,0,89980,0,0,,ha ... ha ...,2,1,,0,0,0,,,,,ha ... ha ...,,"[{'anlam_id': '105735', 'madde_id': '80825', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Neredeyse, hemen yakında', 'gos': '0', 'orneklerListe': [{'ornek_id': '33051', 'anlam_id': '105735', 'ornek_sira': '1', 'ornek': 'Ha koptu ha kopacak. Ha geldi ha gelecek.', 'kac': '1', 'yazar_id': '0'}], 'ozelliklerListe': [{'ozellik_id': '28', 'tur': '3', 'tam_adi': 'bağlaç', 'kisa_adi': 'bağ.', 'ekno': '39'}]}]","[{'madde_id': '80826', 'madde': 'ha bugün ha yarın', 'on_taki': None}, {'madde_id': '80827', 'madde': 'ha hoca Ali ha Ali hoca', 'on_taki': None}]"
80826,0,89980,1,0,,ha bugün ha yarın,0,1,,0,0,0,,,,,ha bugun ha yarin,,"[{'anlam_id': '105736', 'madde_id': '80826', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'neredeyse, kısa bir süre içinde', 'gos': '0', 'orneklerListe': [{'ornek_id': '33052', 'anlam_id': '105736', 'ornek_sira': '1', 'ornek': 'Ha bugün ha yarın gelecek diye bekliyorlar.', 'kac': '1', 'yazar_id': '0'}]}]","[{'madde_id': '80827', 'madde': 'ha hoca Ali ha Ali hoca', 'on_taki': None}]"
80827,0,89980,2,0,,ha hoca Ali ha Ali hoca,0,1,,0,0,0,,,,,ha hoca Ali ha Ali hoca,2022-08-22,"[{'anlam_id': '105737', 'madde_id': '80827', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'değişik gibi gösterilen iki şeyin, gerçekte aynı olduğunu anlatan bir söz', 'gos': '0'}]","[{'madde_id': '80826', 'madde': 'ha bugün ha yarın', 'on_taki': None}]"
80828,0,89981,0,0,,boa yılanı,0,1,,0,0,0,,,,,boa yilani,,"[{'anlam_id': '105738', 'madde_id': '80828', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': ""Boagillerden, yalnız Güney Amerika'da yaşayan, zehirsiz, çok iri, güçlü bir yılan, boa (Boa constrictor)"", 'gos': '0', 'orneklerListe': [{'ornek_id': '33053', 'anlam_id': '105738', 'ornek_sira': '1', 'ornek': 'Onu çöreklenmeye başlamış dev büyüklüğünde bir boa yılanına benzetemiyor.', 'kac': '1', 'yazar_id': '29', 'yazar': [{'yazar_id': '29', 'tam_adi': 'Yakup Kadri Karaosmanoğlu ', 'kisa_adi': 'Y. K. Karaosmanoğlu', 'ekno': '160'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
80829,0,89982,0,0,,çadır kent,0,1,,0,0,0,,,,,cadir kent,,"[{'anlam_id': '105739', 'madde_id': '80829', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Olağanüstü durumlarda afet bölgelerinde kurulan çadırlardan oluşan geçici yerleşim yeri', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80830,0,89983,0,0,,diye,0,3,,0,0,0,,,,,diye,,"[{'anlam_id': '105740', 'madde_id': '80830', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Herhangi bir yargıya vararak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}, {'anlam_id': '105741', 'madde_id': '80830', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Niteleyerek', 'gos': '0'}, {'anlam_id': '105742', 'madde_id': '80830', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Diyerek', 'gos': '0', 'orneklerListe': [{'ornek_id': '33054', 'anlam_id': '105742', 'ornek_sira': '1', 'ornek': 'Güneş yakmasın diye onun güzel başını/ Gördüm siper olurken iki arkadaşını', 'kac': '1', 'yazar_id': '12', 'yazar': [{'yazar_id': '12', 'tam_adi': 'Faruk Nafiz Çamlıbel', 'kisa_adi': 'F. N. Çamlıbel', 'ekno': '138'}]}]}]",
80831,0,89984,0,0,,bilim insanı,0,1,,0,0,0,,,,,bilim insani,,"[{'anlam_id': '105743', 'madde_id': '80831', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bilim adamı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80832,0,89985,0,0,,dernekevi,0,1,,0,0,0,,derne'kevi,,,dernekevi,,"[{'anlam_id': '105744', 'madde_id': '80832', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir dernek veya kuruluşun üyelerinin buluşmaları için ayrılmış yer, lokal', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80833,0,89986,0,0,,erkekevi,0,1,,0,0,0,,erke'kevi,,,erkekevi,,"[{'anlam_id': '105745', 'madde_id': '80833', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Oğlanevi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80834,0,89987,0,0,,arada sırada,0,1,,0,0,0,,,,,arada sirada,,"[{'anlam_id': '105746', 'madde_id': '80834', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ara sıra', 'gos': '0', 'orneklerListe': [{'ornek_id': '33055', 'anlam_id': '105746', 'ornek_sira': '1', 'ornek': 'Arada sırada bana gazete, kitap, mecmua göndermelerini istedim.', 'kac': '1', 'yazar_id': '82', 'yazar': [{'yazar_id': '82', 'tam_adi': 'Etem İzzet Benice', 'kisa_adi': 'E. İ. Benice', 'ekno': '221'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80835,0,89988,0,0,,takat sınırı,0,1,,0,0,0,,,,,takat siniri,,"[{'anlam_id': '105747', 'madde_id': '80835', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Dayanma gücü', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80836,0,89989,0,0,,o saatte,0,1,,0,0,0,,,,,o saatte,,"[{'anlam_id': '105748', 'madde_id': '80836', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'O saat', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80837,0,89990,0,0,,taat,0,1,ti,0,0,11,Arapça ṭāʿat,ta:at,,,taat,,"[{'anlam_id': '105749', 'madde_id': '80837', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': ""Allah'ın buyruklarını yerine getirme, ibadet etme"", 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80838,0,89991,0,0,,uçuk kaçık,0,1,,0,0,0,,,,,ucuk kacik,,"[{'anlam_id': '105750', 'madde_id': '80838', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Deli dolu', 'gos': '0', 'orneklerListe': [{'ornek_id': '33056', 'anlam_id': '105750', 'ornek_sira': '1', 'ornek': 'Uçuk kaçık fikirleri de büyük ölçüde terk etti.', 'kac': '1', 'yazar_id': '250', 'yazar': [{'yazar_id': '250', 'tam_adi': 'Üstün Dökmen', 'kisa_adi': 'Ü. Dökmen', 'ekno': '482'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
80839,0,89992,0,0,,kuple,0,1,,0,0,13,Fransızca couplet,,,,kuple,,"[{'anlam_id': '105751', 'madde_id': '80839', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir şarkıyı meydana getiren ve bir nakaratla sona eren bölümlerden her biri', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}]",
80840,0,89993,0,0,,lisans sözleşmesi,0,1,,0,0,0,,,,,lisans sozlesmesi,,"[{'anlam_id': '105752', 'madde_id': '80840', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Firmanın, geliştirdiği teknolojiyi başkalarının kullanabilmesi için verdiği izin belgesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '66', 'tur': '1', 'tam_adi': 'ekonomi', 'kisa_adi': 'ekon.', 'ekno': '117'}]}]",
80841,0,89994,0,0,,Demokles,0,1,,0,1,15,Yunanca,,,,Demokles,,"[{'anlam_id': '105753', 'madde_id': '80841', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': ""`Her an gerçekleşebilecek tehlike` anlamındaki Demokles'in kılıcı deyiminde geçen bir söz"", 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80842,0,89995,0,0,,dizek,0,1,ği,0,0,0,,,,,dizek,,"[{'anlam_id': '105754', 'madde_id': '80842', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Porte', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}]",
80843,0,89996,0,0,,mahcupça,0,1,,0,0,0,,mahcu'pça,,,mahcupca,,"[{'anlam_id': '105755', 'madde_id': '80843', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mahcup bir biçimde, mahcubane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80844,0,89997,0,0,,mahzunca,0,1,,0,0,0,,mahzu'nca,,,mahzunca,,"[{'anlam_id': '105756', 'madde_id': '80844', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mahzun bir biçimde, üzgün olarak, mahzunane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80845,0,89998,0,0,,masumca,0,1,,0,0,0,,masu'mca,,,masumca,,"[{'anlam_id': '105757', 'madde_id': '80845', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Suçsuz, temiz, masum bir biçimde, masumcasına, masumane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80846,0,89999,0,0,,mesutça,0,1,,0,0,0,,mesu'tça,,,mesutca,,"[{'anlam_id': '105758', 'madde_id': '80846', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mesut bir biçimde, mesut olarak, mesudane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80847,0,90000,0,0,,minnettarca,0,1,,0,0,0,,minnetta'rca,,,minnettarca,,"[{'anlam_id': '105759', 'madde_id': '80847', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Minnet duyarak, minnettarane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80848,0,90001,0,0,,muzafferce,0,1,,0,0,0,,muzaffe'rce,,,muzafferce,,"[{'anlam_id': '105760', 'madde_id': '80848', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Üstün bir biçimde, zafer kazanmışa yaraşır bir biçimde, muzafferane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80849,0,90003,0,0,,pehlivanca,0,1,,0,0,0,,pehliva'nca,,,pehlivanca,,"[{'anlam_id': '105761', 'madde_id': '80849', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Pehlivana yakışır bir biçimde, pehlivanca, yiğitçe, pehlivanane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80850,0,90004,0,0,,peygamberce,0,1,,0,0,0,,peygambe'rce,,,peygamberce,,"[{'anlam_id': '105762', 'madde_id': '80850', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Peygambere yaraşır bir biçimde, peygamberane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80851,0,90005,0,0,,rintçe,0,2,,0,0,0,,,,,rintce,,"[{'anlam_id': '105763', 'madde_id': '80851', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Rinde yakışan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}, {'anlam_id': '105764', 'madde_id': '80851', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': ""(ri'ntçe) Rint gibi, rinde yakışır bir biçimde, rindane"", 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80852,0,90006,0,0,,riyakârca,0,1,,0,0,0,,riya:kâ'rca,,,riyakarca,,"[{'anlam_id': '105765', 'madde_id': '80852', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İkiyüzlülükle, riyakârcasına, riyakârane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80853,0,90007,0,0,,sadıkça,0,1,,0,0,0,,sa:dı'kça,,,sadikca,,"[{'anlam_id': '105766', 'madde_id': '80853', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sadığa yaraşır bir biçimde, sadıkane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80854,0,90008,0,0,,sanatkârca,0,1,,0,0,0,,sanatkâ'rca,,,sanatkarca,,"[{'anlam_id': '105767', 'madde_id': '80854', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sanatçıya yakışır bir biçimde, sanatkârane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80855,0,90009,0,0,,sefilce,0,1,,0,0,0,,sefi'lce,,,sefilce,,"[{'anlam_id': '105768', 'madde_id': '80855', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sefile yakışır bir biçimde, sefilane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80856,0,90010,0,0,,sarhoşça,0,1,,0,0,0,,sarho'şça,,,sarhosca,,"[{'anlam_id': '105769', 'madde_id': '80856', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sarhoş bir biçimde, sarhoş olarak, sermestane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80857,0,90011,0,0,,üstatça,0,1,,0,0,0,,üsta'tça,,,ustatca,,"[{'anlam_id': '105770', 'madde_id': '80857', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Üstat gibi, üstadın yaptığına benzer bir biçimde, üstadane', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
80858,0,90012,0,0,,uyaksızlık,0,1,ğı,0,0,0,,,,,uyaksizlik,,"[{'anlam_id': '105771', 'madde_id': '80858', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uyaksız olma durumu, kafiyesizlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80859,1,90013,0,1,,uyuşma,0,1,,0,0,0,,,,,uyusma,,"[{'anlam_id': '105772', 'madde_id': '80859', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uyuşmak (I) işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80860,0,90014,0,0,,üçler yediler kırklar,0,1,,1,0,0,,,,,ucler yediler kirklar,,"[{'anlam_id': '105773', 'madde_id': '80860', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halk inançlarında yaşayan ermişler topluluğu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80861,0,90016,0,0,,vakumlu,0,1,,0,0,0,,,,,vakumlu,,"[{'anlam_id': '105774', 'madde_id': '80861', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vakumlanmış', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
80862,0,90017,0,0,,vantilatör kayışı,0,1,,0,0,0,,,,,vantilator kayisi,,"[{'anlam_id': '105775', 'madde_id': '80862', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Taşıtlarda motor gücünü vantilatöre aktararak dönmesini sağlayan kayış', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80863,0,90018,0,0,,vın,0,1,,0,0,0,,,,,vin,,"[{'anlam_id': '105776', 'madde_id': '80863', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vınlama sesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80864,0,90021,0,0,,antagonist,0,1,,0,0,13,Fransızca antagoniste,,,,antagonist,,"[{'anlam_id': '105777', 'madde_id': '80864', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Düşman', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80865,0,90022,0,0,,antidumping,0,1,,0,0,18,İngilizce antidumping,a'ntidumping,,,antidumping,,"[{'anlam_id': '105778', 'madde_id': '80865', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': '343 karşı düşürüm', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
80866,0,90023,0,0,,hoş kokulu,0,1,,0,0,0,,,,,hos kokulu,,"[{'anlam_id': '105779', 'madde_id': '80866', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hoş kokusu olan, aromalı, aromatik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
80867,0,90025,0,0,,tüytop,0,1,,0,0,0,,tü'ytop,,,tuytop,,"[{'anlam_id': '105780', 'madde_id': '80867', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Tenise benzeyen ve bir tür tüylü topla oynanan oyun', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}]",
80868,0,90026,0,0,,denetim pulu,0,2,,0,0,0,,,,,denetim pulu,,"[{'anlam_id': '105781', 'madde_id': '80868', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Paketlerin, şişelerin ağızlarına konulan şerit veya etiket, bandrol', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '105782', 'madde_id': '80868', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Devletçe verginin kesildiğini gösteren etiket, bandrol', 'gos': '0'}]",
