madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
72328,0,53214,5,0,,umut kesmek,0,2,,0,0,0,,,,,umut kesmek,,"[{'anlam_id': '88611', 'madde_id': '72328', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umudunu kesmek', 'gos': '0'}, {'anlam_id': '88612', 'madde_id': '72328', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir şeyin artık gerçekleşemeyeceği inancına varmak, ummaz olmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '28823', 'anlam_id': '88612', 'ornek_sira': '1', 'ornek': 'Senden umutlarını kesmişler, sağ olsun da zararı yok, yazmasın diyorlar.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72329,0,53214,6,0,,umut serpmek,0,1,,0,0,0,,,,,umut serpmek,,"[{'anlam_id': '88613', 'madde_id': '72329', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umutlandırmak', 'gos': '0'}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72330,0,53214,7,0,,umut uyanmak,0,1,,0,0,0,,,,,umut uyanmak,,"[{'anlam_id': '88614', 'madde_id': '72330', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umut doğmak, umut belirmek', 'gos': '0'}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72331,0,53214,8,0,,umut vermek (veya vadetmek),0,1,,0,0,0,,,,,umut vermek (veya vadetmek),,"[{'anlam_id': '88615', 'madde_id': '72331', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir kimsede umut uyandırmak, bir kimseye güven vermek', 'gos': '0', 'orneklerListe': [{'ornek_id': '28824', 'anlam_id': '88615', 'ornek_sira': '1', 'ornek': 'Bana umut vermeye çalışıyor ama asıl onun teskin edilmeye ihtiyacı var.', 'kac': '1', 'yazar_id': '213', 'yazar': [{'yazar_id': '213', 'tam_adi': 'Ahmet Ümit', 'kisa_adi': 'A. Ümit', 'ekno': '438'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}]"
72332,0,53214,9,0,,umuda düşmek,0,1,,0,0,0,,,,,umuda dusmek,2023-03-07,"[{'anlam_id': '88616', 'madde_id': '72332', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'gerçekleşeceğine inanmak, umut etmek', 'gos': '0'}]","[{'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72333,0,53214,10,0,,umuda kapılmak,0,1,,0,0,0,,,,,umuda kapilmak,,"[{'anlam_id': '88617', 'madde_id': '72333', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'olacağını düşünmek, hayal etmek', 'gos': '0'}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72334,0,53214,11,0,,umudu kırılmak,0,1,,0,0,0,,,,,umudu kirilmak,,"[{'anlam_id': '88618', 'madde_id': '72334', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir şeyin artık gerçekleşemeyeceği inancına varmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '28825', 'anlam_id': '88618', 'ornek_sira': '1', 'ornek': 'Umudu kırılınca boynu bükük, ahıra, ineği sağmaya indi.', 'kac': '1', 'yazar_id': '14', 'yazar': [{'yazar_id': '14', 'tam_adi': 'Halide Edip Adıvar', 'kisa_adi': 'H. E. Adıvar', 'ekno': '141'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72335,0,53214,12,0,,umudu boşa çıkmak,0,1,,0,0,0,,,,,umudu bosa cikmak,,"[{'anlam_id': '88619', 'madde_id': '72335', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'beklentisi, umudu gerçekleşmemek, hayal kırıklığına uğramak', 'gos': '0'}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72336,0,53214,13,0,,umudu sönmek,0,1,,0,0,0,,,,,umudu sonmek,,"[{'anlam_id': '88620', 'madde_id': '72336', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umudu kalmamak', 'gos': '0'}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72337,0,53214,14,0,,umudu (veya umudunu) üzmek,0,1,,0,0,0,,,,,umudu (veya umudunu) uzmek,,"[{'anlam_id': '88621', 'madde_id': '72337', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umudu kesmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '28826', 'anlam_id': '88621', 'ornek_sira': '1', 'ornek': 'Millet köyden umudu üzmüş bir kere. Hele gençler bir an önce çekip gitmek istiyor.', 'kac': '1', 'yazar_id': '228', 'yazar': [{'yazar_id': '228', 'tam_adi': 'Mustafa Kutlu', 'kisa_adi': 'M. Kutlu', 'ekno': '457'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72338,0,53214,15,0,,umudunu kesmek,0,1,,0,0,0,,,,,umudunu kesmek,,"[{'anlam_id': '88622', 'madde_id': '72338', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'artık olacağını beklememek', 'gos': '0', 'orneklerListe': [{'ornek_id': '28827', 'anlam_id': '88622', 'ornek_sira': '1', 'ornek': 'Aradan dört beş yıl geçince bir yerden de haber gelmeyince sağlığından umutlarını kesmişler.', 'kac': '1', 'yazar_id': '10', 'yazar': [{'yazar_id': '10', 'tam_adi': 'Memduh Şevket Esendal', 'kisa_adi': 'M. Ş. Esendal', 'ekno': '135'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72339', 'madde': 'umudunu kırmak', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72339,0,53214,16,0,,umudunu kırmak,0,1,,0,0,0,,,,,umudunu kirmak,,"[{'anlam_id': '88623', 'madde_id': '72339', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umut kesmesine yol açmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '28828', 'anlam_id': '88623', 'ornek_sira': '1', 'ornek': 'Onun bu sözleri de umutlarımı biraz daha kırdı ama susmak istemedim.', 'kac': '1', 'yazar_id': '34', 'yazar': [{'yazar_id': '34', 'tam_adi': 'Attila İlhan', 'kisa_adi': 'A. İlhan', 'ekno': '165'}]}]}]","[{'madde_id': '72332', 'madde': 'umuda düşmek', 'on_taki': None}, {'madde_id': '72333', 'madde': 'umuda kapılmak', 'on_taki': None}, {'madde_id': '72337', 'madde': 'umudu (veya umudunu) üzmek', 'on_taki': None}, {'madde_id': '72335', 'madde': 'umudu boşa çıkmak', 'on_taki': None}, {'madde_id': '72334', 'madde': 'umudu kırılmak', 'on_taki': None}, {'madde_id': '72338', 'madde': 'umudunu kesmek', 'on_taki': None}, {'madde_id': '72336', 'madde': 'umudu sönmek', 'on_taki': None}, {'madde_id': '72324', 'madde': 'umut bağlanmak', 'on_taki': None}, {'madde_id': '72325', 'madde': 'umut beslemek', 'on_taki': None}, {'madde_id': '72326', 'madde': 'umut bırakmak', 'on_taki': None}, {'madde_id': '72327', 'madde': 'umut etmek', 'on_taki': None}, {'madde_id': '72328', 'madde': 'umut kesmek', 'on_taki': None}, {'madde_id': '72329', 'madde': 'umut serpmek', 'on_taki': None}, {'madde_id': '72330', 'madde': 'umut uyanmak', 'on_taki': None}, {'madde_id': '72331', 'madde': 'umut vermek (veya vadetmek)', 'on_taki': None}]"
72340,0,53215,0,0,,umut ışığı,0,1,,0,0,0,,,,,umut isigi,,"[{'anlam_id': '88624', 'madde_id': '72340', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umutlandırıcı belirti', 'gos': '0', 'orneklerListe': [{'ornek_id': '28829', 'anlam_id': '88624', 'ornek_sira': '1', 'ornek': 'Bir tek sığınacak yer, bir tek umut ışığı, kurtuluş yolu vardı.', 'kac': '1', 'yazar_id': '127', 'yazar': [{'yazar_id': '127', 'tam_adi': 'Yaşar Kemal', 'kisa_adi': 'Y. Kemal', 'ekno': '282'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
72341,0,53216,0,0,,umut kapısı,0,1,,0,0,0,,,,,umut kapisi,,"[{'anlam_id': '88625', 'madde_id': '72341', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İstenilen, arzu edilen bir şeyin gerçekleşmesi beklentisiyle özlenen durum, ümit kapısı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
72342,0,53217,0,0,,umutlandırma,0,1,,0,0,0,,,,,umutlandirma,,"[{'anlam_id': '88626', 'madde_id': '72342', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umutlandırmak işi, ümitlendirme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
72343,0,53218,0,0,,umutlandırmak,0,1,,0,0,0,,,,,umutlandirmak,,"[{'anlam_id': '88627', 'madde_id': '72343', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Umut vermek, umutlanmasına yol açmak, ümitlendirmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '28830', 'anlam_id': '88627', 'ornek_sira': '1', 'ornek': 'Daha sonra bir iki dalga daha onu umutlandırarak sahile attı.', 'kac': '1', 'yazar_id': '120', 'yazar': [{'yazar_id': '120', 'tam_adi': 'Mustafa Necati Sepetçioğlu', 'kisa_adi': 'M. N. Sepetçioğlu', 'ekno': '270'}]}], 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
72344,0,53219,0,0,,umutlanma,0,1,,0,0,0,,,,,umutlanma,,"[{'anlam_id': '88628', 'madde_id': '72344', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umutlanmak durumu, ümitlenme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
72345,0,53220,0,0,,umutlanmak,0,1,,0,0,0,,,,,umutlanmak,,"[{'anlam_id': '88629', 'madde_id': '72345', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bir şeyin olmasını inançla beklemek, ümitlenmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
72346,0,53221,0,0,,umutlu,0,1,,0,0,0,,,,,umutlu,,"[{'anlam_id': '88630', 'madde_id': '72346', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umudu olan, umut besleyen, ümitli, ümitvar', 'gos': '0', 'orneklerListe': [{'ornek_id': '28831', 'anlam_id': '88630', 'ornek_sira': '1', 'ornek': 'Bazı defa umutluyuz, bazen umutsuz. Bazı kere de o fena görüyorsa ben iyiye yürüyorum.', 'kac': '1', 'yazar_id': '15', 'yazar': [{'yazar_id': '15', 'tam_adi': 'Refik Halit Karay', 'kisa_adi': 'R. H. Karay', 'ekno': '142'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
72347,0,53222,0,0,,umutsuz,0,2,,0,0,0,,,,,umutsuz,,"[{'anlam_id': '88631', 'madde_id': '72347', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umudu olmayan, hiç umudu kalmayan, ümitsiz, nevmit', 'gos': '0', 'orneklerListe': [{'ornek_id': '28832', 'anlam_id': '88631', 'ornek_sira': '1', 'ornek': 'Pamuk tarlaları kavrulmuş, çocuklar hasta, kadınlar güçsüz, erler umutsuzdu.', 'kac': '1', 'yazar_id': '55', 'yazar': [{'yazar_id': '55', 'tam_adi': 'Nezihe Araz', 'kisa_adi': 'N. Araz', 'ekno': '186'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}, {'anlam_id': '88632', 'madde_id': '72347', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Düzeleceği veya iyileşeceği sanılmayan, ümitsiz', 'gos': '0', 'orneklerListe': [{'ornek_id': '28833', 'anlam_id': '88632', 'ornek_sira': '1', 'ornek': 'Umutsuz hasta. Umutsuz bir durum.', 'kac': '1', 'yazar_id': '0'}]}]",
72348,0,53223,0,0,,umutsuzluk,1,1,ğu,0,0,0,,,,,umutsuzluk,,"[{'anlam_id': '88633', 'madde_id': '72348', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Umutsuz olma durumu, ümitsizlik, meyusiyet', 'gos': '0', 'orneklerListe': [{'ornek_id': '28834', 'anlam_id': '88633', 'ornek_sira': '1', 'ornek': 'Denizcileri umutsuzluk sardı.', 'kac': '1', 'yazar_id': '52', 'yazar': [{'yazar_id': '52', 'tam_adi': 'Halikarnas Balıkçısı', 'kisa_adi': 'Halikarnas Balıkçısı', 'ekno': '183'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]","[{'madde_id': '72349', 'madde': 'umutsuzluğa düşmek (veya kapılmak)', 'on_taki': None}]"
72349,0,53223,1,0,,umutsuzluğa düşmek (veya kapılmak),0,1,,0,0,0,,,,,umutsuzluga dusmek (veya kapilmak),,"[{'anlam_id': '88634', 'madde_id': '72349', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'umudu kalmamak, güveni sarsılmak, olumsuzluğa sürüklenmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '28835', 'anlam_id': '88634', 'ornek_sira': '1', 'ornek': 'Yoksa gönlümüzü kırmaktan, bizi umutsuzluğa düşürmekten bir şey kazanılmaz.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}]}]",
72350,0,53227,0,0,,un,3,1,,0,0,0,,,"un çorbası, un helvası, esmer un, has un, özlü un, balık unu, buğday unu, et unu, galeta unu, kan unu, mısır unu, pirinç unu, soya unu, yulaf unu",,un,,"[{'anlam_id': '88635', 'madde_id': '72350', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Öğütülerek toz durumuna getirilmiş tahıl ve başka besin maddeleri', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]","[{'madde_id': '72352', 'madde': 'un ufak etmek', 'on_taki': None}, {'madde_id': '72353', 'madde': 'un ufak olmak', 'on_taki': None}, {'madde_id': '72351', 'madde': 'ununu elemek, eleğini asmak', 'on_taki': None}]"
