madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
65366,0,51183,0,0,,tertipsizlik,0,1,ği,0,0,0,,,,,tertipsizlik,,"[{'anlam_id': '85431', 'madde_id': '65366', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Tertipsiz olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
65367,0,51184,0,0,,terütaze,0,2,,0,0,12,Farsça ter + tāze,te'rüta:ze,,,terutaze,,"[{'anlam_id': '85432', 'madde_id': '65367', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Çok taze, körpe', 'gos': '0', 'orneklerListe': [{'ornek_id': '27863', 'anlam_id': '85432', 'ornek_sira': '1', 'ornek': 'Frenk illerinde ... tenorların akbabaya dönmüş, kartlaşmışlarına bile terütaze kızlar gönül verirlermiş.', 'kac': '1', 'yazar_id': '15', 'yazar': [{'yazar_id': '15', 'tam_adi': 'Refik Halit Karay', 'kisa_adi': 'R. H. Karay', 'ekno': '142'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85433', 'madde_id': '65367', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Dinç bir biçimde', 'gos': '0', 'orneklerListe': [{'ornek_id': '27864', 'anlam_id': '85433', 'ornek_sira': '1', 'ornek': 'İkinci yarıda herkesin dili bir karış dışarı çıktığı, maraza aradığı, çamurlaştığı zaman, seninki, oyuna yeni girmiş gibi terütaze koşar durur.', 'kac': '1', 'yazar_id': '2', 'yazar': [{'yazar_id': '2', 'tam_adi': 'Haldun Taner', 'kisa_adi': 'H. Taner', 'ekno': '127'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
65368,0,51185,0,0,,terviç,1,1,ci,0,0,11,Arapça tervīc,tervi:ci,,,tervic,,"[{'anlam_id': '85434', 'madde_id': '65368', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir düşünceyi tutma, destekleme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]","[{'madde_id': '65369', 'madde': 'terviç etmek', 'on_taki': None}]"
65369,0,51185,1,0,,terviç etmek,0,1,,0,0,0,,,,,tervic etmek,,"[{'anlam_id': '85435', 'madde_id': '65369', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir düşünceyi tutmak, desteklemek', 'gos': '0', 'orneklerListe': [{'ornek_id': '27865', 'anlam_id': '85435', 'ornek_sira': '1', 'ornek': 'Fikir hürriyetini terviç eden teşekküller İslam memleketlerinde kökleşmiş bulunuyordu.', 'kac': '1', 'yazar_id': '200', 'yazar': [{'yazar_id': '200', 'tam_adi': 'Asaf Halet Çelebi', 'kisa_adi': 'A. H. Çelebi', 'ekno': '425'}]}]}]",
65370,0,51186,0,0,,terzi,1,2,,0,0,12,Farsça derzī,,"terzihane, kumaşlı terzi, kumaşsız terzi, erkek terzisi, kadın terzisi",,terzi,,"[{'anlam_id': '85436', 'madde_id': '65370', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giysi biçip diken kimse, dikişçi', 'gos': '0', 'orneklerListe': [{'ornek_id': '27866', 'anlam_id': '85436', 'ornek_sira': '1', 'ornek': 'Bir şehrin yedi mahallesinde herkesin baş eğdiği bir terzi olmalıydım.', 'kac': '1', 'yazar_id': '34', 'yazar': [{'yazar_id': '34', 'tam_adi': 'Attila İlhan', 'kisa_adi': 'A. İlhan', 'ekno': '165'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '85437', 'madde_id': '65370', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giysi dikilen yer, terzihane', 'gos': '0'}]","[{'madde_id': '65371', 'madde': 'terzi kendi söküğünü dikemez', 'on_taki': None}]"
65371,0,51186,1,0,,terzi kendi söküğünü dikemez,0,1,,0,0,0,,,,,terzi kendi sokugunu dikemez,,"[{'anlam_id': '85438', 'madde_id': '65371', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': '`insanlar başkalarına yaptıkları hizmetleri kendilerine yapamazlar` anlamında kullanılan bir söz', 'gos': '0'}]",
65372,0,51188,0,0,,terzihane,0,1,,0,0,12,Farsça derzī + ḫāne,terziha:ne,,,terzihane,,"[{'anlam_id': '85439', 'madde_id': '65372', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giysi biçilip dikilen yer, terzi dükkânı', 'gos': '0', 'orneklerListe': [{'ornek_id': '27867', 'anlam_id': '85439', 'ornek_sira': '1', 'ornek': 'Terzihane belki biraz mübalağa ederek bu ısmarlama emrini üç beş takım ilavesiyle tefsir etmiş olabilir.', 'kac': '1', 'yazar_id': '18', 'yazar': [{'yazar_id': '18', 'tam_adi': 'Abdülhak Şinasi Hisar', 'kisa_adi': 'A. Ş. Hisar', 'ekno': '145'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
65373,0,51190,0,0,,terzil,1,1,,0,0,11,Arapça terzīl,terzi:li,,,terzil,,"[{'anlam_id': '85440', 'madde_id': '65373', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Küçük düşürme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]","[{'madde_id': '65374', 'madde': 'terzil etmek', 'on_taki': None}]"
65374,0,51190,1,0,,terzil etmek,0,1,,0,0,0,,,,,terzil etmek,,"[{'anlam_id': '85441', 'madde_id': '65374', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'küçük düşürmek, rezil etmek', 'gos': '0'}]",
65375,0,51191,0,0,,terzilik,0,1,ği,0,0,0,,,,,terzilik,,"[{'anlam_id': '85442', 'madde_id': '65375', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Terzinin yaptığı iş, dikişçilik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
65376,0,51193,0,0,,tesadüf,1,2,,0,0,11,Arapça teṣāduf,tesa:düf,tesadüf eseri,,tesaduf,,"[{'anlam_id': '85443', 'madde_id': '65376', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yalnız ihtimallere bağlı olduğu düşünülen olayların kesin olmayan, değişebilen sebebi', 'gos': '0', 'orneklerListe': [{'ornek_id': '27868', 'anlam_id': '85443', 'ornek_sira': '1', 'ornek': 'Öyle bir tesadüf olsa ki bir saatçik şu doktorla oturup konuşabilse!', 'kac': '1', 'yazar_id': '10', 'yazar': [{'yazar_id': '10', 'tam_adi': 'Memduh Şevket Esendal', 'kisa_adi': 'M. Ş. Esendal', 'ekno': '135'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '85444', 'madde_id': '65376', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Rastlantı, rast geliş', 'gos': '0', 'orneklerListe': [{'ornek_id': '27869', 'anlam_id': '85444', 'ornek_sira': '1', 'ornek': ""Bilmeden acı bir tesadüfün eliyle Hakan'a giden bir armağana taarruz etmiş ve büyük bir günah işlemişti."", 'kac': '1', 'yazar_id': '185', 'yazar': [{'yazar_id': '185', 'tam_adi': 'Nazım Hikmet', 'kisa_adi': 'N. Hikmet', 'ekno': '391'}]}]}]","[{'madde_id': '65377', 'madde': 'tesadüf etmek', 'on_taki': None}]"
65377,0,51193,1,0,,tesadüf etmek,0,1,,0,0,0,,,,,tesaduf etmek,,"[{'anlam_id': '85445', 'madde_id': '65377', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'rastlamak, rast gelmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '27870', 'anlam_id': '85445', 'ornek_sira': '1', 'ornek': 'Bunlar hakkında beni tatmin edebilecek hiçbir malumata tesadüf edemedim.', 'kac': '1', 'yazar_id': '200', 'yazar': [{'yazar_id': '200', 'tam_adi': 'Asaf Halet Çelebi', 'kisa_adi': 'A. H. Çelebi', 'ekno': '425'}]}]}]",
65378,0,51194,0,0,,tesadüfen,0,1,,0,0,11,Arapça teṣādufen,tesa:düfen,,,tesadufen,,"[{'anlam_id': '85446', 'madde_id': '65378', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Rast gelerek, rastlantı sonucu olarak', 'gos': '0', 'orneklerListe': [{'ornek_id': '27871', 'anlam_id': '85446', 'ornek_sira': '1', 'ornek': 'Tesadüfen başlayan ömürleri tesadüfen sonlandırmamanın yegâne yolu olduğu için sizi değil intiharı kutsuyorum.', 'kac': '1', 'yazar_id': '222', 'yazar': [{'yazar_id': '222', 'tam_adi': 'Elif Şafak', 'kisa_adi': 'E. Şafak', 'ekno': '449'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
65379,0,51195,0,0,,tesadüfi,0,1,,0,0,11,Arapça teṣādufī,tesa:düfi:,,,tesadufi,,"[{'anlam_id': '85447', 'madde_id': '65379', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Rastlantısal', 'gos': '0', 'orneklerListe': [{'ornek_id': '27872', 'anlam_id': '85447', 'ornek_sira': '1', 'ornek': 'Sahifede tesadüfi bir fark bulunsa bu arızi farkı göremeyecekti.', 'kac': '1', 'yazar_id': '2', 'yazar': [{'yazar_id': '2', 'tam_adi': 'Haldun Taner', 'kisa_adi': 'H. Taner', 'ekno': '127'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
65380,0,51196,0,0,,tesahup,1,2,bu,0,0,11,Arapça teṣāḥub,tesa:hup,,,tesahup,,"[{'anlam_id': '85448', 'madde_id': '65380', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Benimseme, sahip çıkma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85449', 'madde_id': '65380', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Arkadaşlık etme', 'gos': '0'}]","[{'madde_id': '65381', 'madde': 'tesahup etmek', 'on_taki': None}]"
65381,0,51196,1,0,,tesahup etmek,0,2,,0,0,0,,,,,tesahup etmek,,"[{'anlam_id': '85450', 'madde_id': '65381', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'benimsemek, sahip çıkmak', 'gos': '0'}, {'anlam_id': '85451', 'madde_id': '65381', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'arkadaşlık etmek', 'gos': '0'}]",
65382,0,51197,0,0,,tesalüp,0,2,bü,0,0,11,Arapça teṣālub,tesa:lüp,,,tesalup,,"[{'anlam_id': '85452', 'madde_id': '65382', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İki şeyin birbiri üzerine çapraz biçimde gelmesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85453', 'madde_id': '65382', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sinir ve damarların birbirinin üzerinden çapraz olarak geçmesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '85', 'tur': '1', 'tam_adi': 'tıp', 'kisa_adi': 'tıp', 'ekno': '307'}]}]",
65383,0,51198,0,0,,tesanüt,0,2,dü,0,0,11,Arapça tesānud,tesa:nüt,,,tesanut,,"[{'anlam_id': '85454', 'madde_id': '65383', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Omuzdaşlık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85455', 'madde_id': '65383', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Dayanışma', 'gos': '0', 'orneklerListe': [{'ornek_id': '27873', 'anlam_id': '85455', 'ornek_sira': '1', 'ornek': 'İnsan zekâsının birliği, düşüncelerin tesanüdünden doğan büyük ve ümit verici bir netice.', 'kac': '1', 'yazar_id': '144', 'yazar': [{'yazar_id': '144', 'tam_adi': 'Cemil Meriç', 'kisa_adi': 'C. Meriç', 'ekno': '312'}]}]}]",
65384,0,51199,0,0,,tescil,1,2,,0,0,11,Arapça tescīl,,,,tescil,,"[{'anlam_id': '85456', 'madde_id': '65384', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Herhangi bir şeyi resmî olarak kaydetme, kütüğe geçirme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '85457', 'madde_id': '65384', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir taşınmazın üzerinde bir ayni hakkın kurulması için tapu kütüğüne yapılması gerekli kayıt', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '51', 'tur': '1', 'tam_adi': 'hukuk', 'kisa_adi': 'huk.', 'ekno': '100'}]}]","[{'madde_id': '65385', 'madde': 'tescil etmek', 'on_taki': None}]"
65385,0,51199,1,0,,tescil etmek,0,1,,0,0,0,,,,,tescil etmek,,"[{'anlam_id': '85458', 'madde_id': '65385', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir şeyi bir yere kaydederek resmîleştirmek, kütüğe geçirmek', 'gos': '0'}]",
65386,0,51200,0,0,,tescilli,0,1,,0,0,0,,,,,tescilli,,"[{'anlam_id': '85459', 'madde_id': '65386', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Tescil edilmiş, resmen kayıtlı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
65387,0,51201,0,0,,tescilsiz,0,1,,0,0,0,,,,,tescilsiz,,"[{'anlam_id': '85460', 'madde_id': '65387', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Tescil edilmemiş', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
65388,0,51202,0,0,,tesdis,0,2,,0,0,11,Arapça tesdīs,tesdi:si,,,tesdis,,"[{'anlam_id': '85461', 'madde_id': '65388', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sayısını altıya çıkarma veya altıya bölme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85462', 'madde_id': '65388', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir gazelin her beytine dört dize ekleyerek altılı duruma getirme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '54', 'tur': '1', 'tam_adi': 'edebiyat', 'kisa_adi': 'ed.', 'ekno': '103'}]}]",
65389,0,51203,0,0,,teselli,2,2,,0,0,11,Arapça tesellī,teselli:,"teselli mükâfatı, züğürt tesellisi",,teselli,,"[{'anlam_id': '85463', 'madde_id': '65389', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Avunma, avuntu, avunç', 'gos': '0', 'orneklerListe': [{'ornek_id': '27874', 'anlam_id': '85463', 'ornek_sira': '1', 'ornek': 'Cihana bir daha gelmek hayal edilse bile / Avunmak istemeyiz öyle bir teselliyle', 'kac': '1', 'yazar_id': '30', 'yazar': [{'yazar_id': '30', 'tam_adi': 'Yahya Kemal Beyatlı', 'kisa_adi': 'Y. K. Beyatlı', 'ekno': '161'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '85464', 'madde_id': '65389', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Piyangoda büyük ikramiyeyi kaybeden en yakın numaralara yapılan ödeme', 'gos': '0', 'orneklerListe': [{'ornek_id': '27875', 'anlam_id': '85464', 'ornek_sira': '1', 'ornek': 'Teselli ikramiyesi.', 'kac': '1', 'yazar_id': '0'}]}]","[{'madde_id': '65390', 'madde': 'teselli bulmak', 'on_taki': None}, {'madde_id': '65391', 'madde': 'teselli etmek (veya vermek)', 'on_taki': None}]"
65390,0,51203,1,0,,teselli bulmak,0,1,,0,0,0,,,,,teselli bulmak,,"[{'anlam_id': '85465', 'madde_id': '65390', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'avunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '27876', 'anlam_id': '85465', 'ornek_sira': '1', 'ornek': 'Bu beklenmedik açıklamada teselli bulmaya çalışarak şaşkın şaşkın gülümsedi.', 'kac': '1', 'yazar_id': '222', 'yazar': [{'yazar_id': '222', 'tam_adi': 'Elif Şafak', 'kisa_adi': 'E. Şafak', 'ekno': '449'}]}]}]","[{'madde_id': '65391', 'madde': 'teselli etmek (veya vermek)', 'on_taki': None}]"
65391,0,51203,2,0,,teselli etmek (veya vermek),0,1,,0,0,0,,,,,teselli etmek (veya vermek),,"[{'anlam_id': '85466', 'madde_id': '65391', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'avutmak, avundurmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '27877', 'anlam_id': '85466', 'ornek_sira': '1', 'ornek': 'Öyle ağlıyor ki ben de içimi çeke çeke onu teselli etmeye çalışıyorum.', 'kac': '1', 'yazar_id': '193', 'yazar': [{'yazar_id': '193', 'tam_adi': 'Adalet Ağaoğlu', 'kisa_adi': 'A. Ağaoğlu', 'ekno': '412'}]}, {'ornek_id': '27878', 'anlam_id': '85466', 'ornek_sira': '2', 'ornek': ""Zehra Hanım, Tevfik'in ebesiydi ve onu çok severdi, arkasını sıvadı, teselli verdi."", 'kac': '1', 'yazar_id': '14', 'yazar': [{'yazar_id': '14', 'tam_adi': 'Halide Edip Adıvar', 'kisa_adi': 'H. E. Adıvar', 'ekno': '141'}]}]}]","[{'madde_id': '65390', 'madde': 'teselli bulmak', 'on_taki': None}]"
65392,0,51204,0,0,,teselli mükâfatı,0,1,,0,0,0,,,,,teselli mukâfati,,"[{'anlam_id': '85467', 'madde_id': '65392', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir yarışma vb.nde kazanamayana onu yüreklendirmek amacıyla verilen ödül', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
65393,0,51205,0,0,,tesellisiz,0,1,,0,0,0,,,,,tesellisiz,,"[{'anlam_id': '85468', 'madde_id': '65393', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Teselli edilemeyen', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
65394,0,51206,0,0,,tesellüm,1,1,,0,0,11,Arapça tesellum,,teslim tesellüm,,tesellum,,"[{'anlam_id': '85469', 'madde_id': '65394', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Verilen bir şeyi alma, teslim alma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]","[{'madde_id': '65395', 'madde': 'tesellüm etmek', 'on_taki': None}]"
65395,0,51206,1,0,,tesellüm etmek,0,1,,0,0,0,,,,,tesellum etmek,,"[{'anlam_id': '85470', 'madde_id': '65395', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'verilen bir şeyi almak', 'gos': '0'}]",
65396,0,51207,0,0,,teselsül,1,3,,0,0,11,Arapça teselsul,,,,teselsul,,"[{'anlam_id': '85471', 'madde_id': '65396', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Zincirleme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '85472', 'madde_id': '65396', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Birbirine bağlı, birbiri ile ilgili şeylerin oluşturduğu dizi, sıra, silsile', 'gos': '0', 'orneklerListe': [{'ornek_id': '27879', 'anlam_id': '85472', 'ornek_sira': '1', 'ornek': 'Gözleri kamaştıran güneş aydınlığında bu sesler küçük kubbelerin bitmez tükenmez teselsülünü açar ve parıldatırdı.', 'kac': '1', 'yazar_id': '18', 'yazar': [{'yazar_id': '18', 'tam_adi': 'Abdülhak Şinasi Hisar', 'kisa_adi': 'A. Ş. Hisar', 'ekno': '145'}]}]}, {'anlam_id': '85473', 'madde_id': '65396', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Birden fazla kimsenin bir borçtan dolayı sorumlu olması', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '51', 'tur': '1', 'tam_adi': 'hukuk', 'kisa_adi': 'huk.', 'ekno': '100'}]}]","[{'madde_id': '65397', 'madde': 'teselsül etmek', 'on_taki': None}]"
65397,0,51207,1,0,,teselsül etmek,0,1,,0,0,0,,,,,teselsul etmek,,"[{'anlam_id': '85474', 'madde_id': '65397', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'kesintisiz, zincirleme sürüp gitmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '27880', 'anlam_id': '85474', 'ornek_sira': '1', 'ornek': 'Gelip geçici dâhilerin, birbirinin ayağını kaydırarak teselsül ettiklerini gördük.', 'kac': '1', 'yazar_id': '30', 'yazar': [{'yazar_id': '30', 'tam_adi': 'Yahya Kemal Beyatlı', 'kisa_adi': 'Y. K. Beyatlı', 'ekno': '161'}]}]}]",
65398,0,51208,0,0,,tesettür,0,1,,0,0,11,Arapça tesettur,,,,tesettur,,"[{'anlam_id': '85475', 'madde_id': '65398', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kadınların kapalı bir biçimde giyinmesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
65399,0,51209,0,0,,tesettürlü,0,1,,0,0,0,,,,,tesetturlu,,"[{'anlam_id': '85476', 'madde_id': '65399', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kapalı kıyafetler giyinen (kadın)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
65400,0,51212,0,0,,teseyyüp,0,1,bü,0,0,11,Arapça teseyyub,,,,teseyyup,,"[{'anlam_id': '85477', 'madde_id': '65400', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kayıtsızlık, tembellik, ihmalcilik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
65401,0,51213,0,0,,teshil,1,1,,0,0,11,Arapça teshīl,teshi:li,,,teshil,,"[{'anlam_id': '85478', 'madde_id': '65401', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kolaylaştırma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]","[{'madde_id': '65402', 'madde': 'teshil etmek', 'on_taki': None}]"
65402,0,51213,1,0,,teshil etmek,0,1,,0,0,0,,,,,teshil etmek,,"[{'anlam_id': '85479', 'madde_id': '65402', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'kolaylaştırmak, kolaylık sağlamak', 'gos': '0'}]",
65403,0,51214,0,0,,teshin,1,1,,0,0,11,Arapça tesḫīn,teshi:ni,,,teshin,,"[{'anlam_id': '85480', 'madde_id': '65403', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Isıtma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]","[{'madde_id': '65404', 'madde': 'teshin etmek', 'on_taki': None}]"
65404,0,51214,1,0,,teshin etmek,0,1,,0,0,0,,,,,teshin etmek,,"[{'anlam_id': '85481', 'madde_id': '65404', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'ısıtmak', 'gos': '0'}]",
